date,tenor_yrs,yield_pct
2023-03-22,0.5,5.011256250000007
2023-03-22,1.0,4.61198399999998
2023-03-22,2.0,3.9992040000000006
2023-03-22,3.0,3.7953439999999894
2023-03-22,5.0,3.571329000000012
2023-03-22,7.0,3.5611522499999992
2023-03-22,10.0,3.5102760000000233
2023-03-22,20.0,3.8666722499999917
2023-03-22,30.0,3.7138560000000043
2023-03-23,0.08333333333333333,4.3053690000000255
2023-03-23,0.25,4.785932249999991
2023-03-23,0.5,4.857599999999995
2023-03-23,1.0,4.4279610000000025
2023-03-23,2.0,3.7953439999999894
2023-03-23,3.0,3.6018622499999875
2023-03-23,5.0,3.4187302500000127
2023-03-23,7.0,3.4187302500000127
2023-03-23,10.0,3.4085609999999766
2023-03-23,20.0,3.815720999999983
2023-03-23,30.0,3.6934889999999942
2023-03-24,0.08333333333333333,4.325796000000026
2023-03-24,0.25,4.796169000000017
2023-03-24,0.5,4.816644000000014
2023-03-24,1.0,4.366656000000013
2023-03-24,2.0,3.7953439999999894
2023-03-24,3.0,3.6120410000000103
2023-03-24,5.0,3.439070250000009
2023-03-24,7.0,3.428899999999979
2023-03-24,10.0,3.4085609999999766
2023-03-24,20.0,3.805532249999999
2023-03-24,30.0,3.6731239999999943
2023-03-27,0.08333333333333333,4.264520999999988
2023-03-27,0.25,4.970270250000008
2023-03-27,0.5,4.919048999999998
2023-03-27,1.0,4.560850250000015
2023-03-27,2.0,3.9788090000000054
2023-03-27,3.0,3.8259102500000086
2023-03-27,5.0,3.6222202499999856
2023-03-27,7.0,3.6018622499999875
2023-03-27,10.0,3.5611522499999992
2023-03-27,20.0,3.9380250000000228
2023-03-27,30.0,3.805532249999999
2023-03-28,0.08333333333333333,4.284944000000013
2023-03-28,0.25,4.857599999999995
2023-03-28,0.5,4.96002499999999
2023-03-28,1.0,4.601756250000011
2023-03-28,2.0,4.060401000000002
2023-03-28,3.0,3.8768640000000243
2023-03-28,5.0,3.6629422499999675
2023-03-28,7.0,3.6324000000000023
2023-03-28,10.0,3.5815062499999772
2023-03-28,20.0,3.9380250000000228
2023-03-28,30.0,3.805532249999999
2023-03-29,0.08333333333333333,4.387089000000022
2023-03-29,0.25,4.857599999999995
2023-03-29,0.5,4.9805160000000015
2023-03-29,1.0,4.642670250000003
2023-03-29,2.0,4.121616000000006
2023-03-29,3.0,3.907442249999993
2023-03-29,5.0,3.703672250000012
2023-03-29,7.0,3.6527610000000044
2023-03-29,10.0,3.6018622499999875
2023-03-29,20.0,3.9482202499999897
2023-03-29,30.0,3.815720999999983
2023-03-30,0.08333333333333333,4.796169000000017
2023-03-30,0.25,5.03175225000001
2023-03-30,0.5,4.9805160000000015
2023-03-30,1.0,4.6835922499999905
2023-03-30,2.0,4.1420249999999825
2023-03-30,3.0,3.907442249999993
2023-03-30,5.0,3.6934889999999942
2023-03-30,7.0,3.6425802499999715
2023-03-30,10.0,3.5815062499999772
2023-03-30,20.0,3.917636000000013
2023-03-30,30.0,3.7749689999999836
2023-03-31,0.08333333333333333,4.796169000000017
2023-03-31,0.25,4.908806250000031
2023-03-31,0.5,5.0010089999999785
2023-03-31,1.0,4.693824000000024
2023-03-31,2.0,4.1012089999999946
2023-03-31,3.0,3.8462902500000062
2023-03-31,5.0,3.6324000000000023
2023-03-31,7.0,3.5815062499999772
2023-03-31,10.0,3.5102760000000233
2023-03-31,20.0,3.8462902500000062
2023-03-31,30.0,3.703672250000012
2023-04-03,0.08333333333333333,4.755225000000007
2023-04-03,0.25,4.96002499999999
2023-04-03,0.5,4.939535999999989
2023-04-03,1.0,4.652899999999982
2023-04-03,2.0,4.009402249999994
2023-04-03,3.0,3.7647822500000094
2023-04-03,5.0,3.5509760000000057
2023-04-03,7.0,3.5102760000000233
2023-04-03,10.0,3.4594122499999935
2023-04-03,20.0,3.815720999999983
2023-04-03,30.0,3.6731239999999943
2023-04-04,0.08333333333333333,4.714289000000016
2023-04-04,0.25,4.939535999999989
2023-04-04,0.5,4.857599999999995
2023-04-04,1.0,4.550624999999986
2023-04-04,2.0,3.8768640000000243
2023-04-04,3.0,3.6324000000000023
2023-04-04,5.0,3.4187302500000127
2023-04-04,7.0,3.4085609999999766
2023-04-04,10.0,3.3780562500000055
2023-04-04,20.0,3.754595999999988
2023-04-04,30.0,3.6324000000000023
2023-04-05,0.08333333333333333,4.673360999999976
2023-04-05,0.25,4.919048999999998
2023-04-05,0.5,4.878081000000001
2023-04-05,1.0,4.479062249999988
2023-04-05,2.0,3.8259102500000086
2023-04-05,3.0,3.5815062499999772
2023-04-05,5.0,3.388223999999984
2023-04-05,7.0,3.3678889999999795
2023-04-05,10.0,3.3272250000000003
2023-04-05,20.0,3.703672250000012
2023-04-05,30.0,3.591684000000006
2023-04-06,0.08333333333333333,4.622212250000013
2023-04-06,0.25,4.970270250000008
2023-04-06,0.5,4.990762250000014
2023-04-06,1.0,4.560850250000015
2023-04-06,2.0,3.8564809999999783
2023-04-06,3.0,3.6222202499999856
2023-04-06,5.0,3.398392250000004
2023-04-06,7.0,3.3678889999999795
2023-04-06,10.0,3.3272250000000003
2023-04-06,20.0,3.6934889999999942
2023-04-06,30.0,3.571329000000012
2023-04-07,0.08333333333333333,4.61198399999998
2023-04-07,0.25,5.011256250000007
2023-04-07,0.5,5.011256250000007
2023-04-07,1.0,4.663130250000003
2023-04-07,2.0,4.009402249999994
2023-04-07,3.0,3.754595999999988
2023-04-07,5.0,3.5204502499999846
2023-04-07,7.0,3.479756249999988
2023-04-07,10.0,3.4187302500000127
2023-04-07,20.0,3.7647822500000094
2023-04-07,30.0,3.6425802499999715
2023-04-10,0.08333333333333333,4.581302250000019
2023-04-10,0.25,5.14451600000001
2023-04-10,0.5,5.042000999999985
2023-04-10,1.0,4.704056249999988
2023-04-10,2.0,4.039999999999999
2023-04-10,3.0,3.785156249999999
2023-04-10,5.0,3.5509760000000057
2023-04-10,7.0,3.5001022499999923
2023-04-10,10.0,3.439070250000009
2023-04-10,20.0,3.7749689999999836
2023-04-10,30.0,3.6527610000000044
2023-04-11,0.08333333333333333,4.315582249999994
2023-04-11,0.25,5.10350399999997
2023-04-11,0.5,5.052250250000001
2023-04-11,1.0,4.724522249999996
2023-04-11,2.0,4.070602250000022
2023-04-11,3.0,3.7953439999999894
2023-04-11,5.0,3.571329000000012
2023-04-11,7.0,3.5102760000000233
2023-04-11,10.0,3.4594122499999935
2023-04-11,20.0,3.785156249999999
2023-04-11,30.0,3.6527610000000044
2023-04-12,0.08333333333333333,4.315582249999994
2023-04-12,0.25,5.083000999999987
2023-04-12,0.5,5.042000999999985
2023-04-12,1.0,4.693824000000024
2023-04-12,2.0,3.9890062499999823
2023-04-12,3.0,3.7138560000000043
2023-04-12,5.0,3.489929000000025
2023-04-12,7.0,3.4594122499999935
2023-04-12,10.0,3.439070250000009
2023-04-12,20.0,3.785156249999999
2023-04-12,30.0,3.6731239999999943
2023-04-13,0.08333333333333333,4.121616000000006
2023-04-13,0.25,5.165025000000023
2023-04-13,0.5,5.011256250000007
2023-04-13,1.0,4.714289000000016
2023-04-13,2.0,3.9992040000000006
2023-04-13,3.0,3.734225000000002
2023-04-13,5.0,3.540800249999987
2023-04-13,7.0,3.5102760000000233
2023-04-13,10.0,3.479756249999988
2023-04-13,20.0,3.8360999999999867
2023-04-13,30.0,3.724040250000016
2023-04-14,0.08333333333333333,4.336010249999989
2023-04-14,0.25,5.206049000000013
2023-04-14,0.5,5.093252249999991
2023-04-14,1.0,4.826882249999986
2023-04-14,2.0,4.121616000000006
2023-04-14,3.0,3.8666722499999917
2023-04-14,5.0,3.6324000000000023
2023-04-14,7.0,3.591684000000006
2023-04-14,10.0,3.5509760000000057
2023-04-14,20.0,3.8870562499999872
2023-04-14,30.0,3.7749689999999836
2023-04-17,0.08333333333333333,4.131820250000007
2023-04-17,0.25,5.277860249999988
2023-04-17,0.5,5.134262249999999
2023-04-17,1.0,4.857599999999995
2023-04-17,2.0,4.22368099999999
2023-04-17,3.0,3.95841600000002
2023-04-17,5.0,3.724040250000016
2023-04-17,7.0,3.6731239999999943
2023-04-17,10.0,3.6324000000000023
2023-04-17,20.0,3.95841600000002
2023-04-17,30.0,3.8462902500000062
2023-04-18,0.08333333333333333,3.927830249999986
2023-04-18,0.25,5.2675999999999945
2023-04-18,0.5,5.154770249999996
2023-04-18,1.0,4.867840249999977
2023-04-18,2.0,4.233890250000005
2023-04-18,3.0,3.95841600000002
2023-04-18,5.0,3.724040250000016
2023-04-18,7.0,3.6629422499999675
2023-04-18,10.0,3.6120410000000103
2023-04-18,20.0,3.9482202499999897
2023-04-18,30.0,3.8259102500000086
2023-04-19,0.08333333333333333,3.9890062499999823
2023-04-19,0.25,5.226564000000011
2023-04-19,0.5,5.165025000000023
2023-04-19,1.0,4.898563999999994
2023-04-19,2.0,4.284944000000013
2023-04-19,3.0,4.009402249999994
2023-04-19,5.0,3.7444102500000076
2023-04-19,7.0,3.6934889999999942
2023-04-19,10.0,3.6324000000000023
2023-04-19,20.0,3.9380250000000228
2023-04-19,30.0,3.8259102500000086
2023-04-20,0.08333333333333333,3.428899999999979
2023-04-20,0.25,5.185536000000024
2023-04-20,0.5,5.124009000000029
2023-04-20,1.0,4.826882249999986
2023-04-20,2.0,4.1828489999999885
2023-04-20,3.0,3.907442249999993
2023-04-20,5.0,3.6629422499999675
2023-04-20,7.0,3.6222202499999856
2023-04-20,10.0,3.571329000000012
2023-04-20,20.0,3.907442249999993
2023-04-20,30.0,3.785156249999999
2023-04-21,0.08333333333333333,3.388223999999984
2023-04-21,0.25,5.206049000000013
2023-04-21,0.5,5.134262249999999
2023-04-21,1.0,4.837121
2023-04-21,2.0,4.213472250000017
2023-04-21,3.0,3.927830249999986
2023-04-21,5.0,3.6934889999999942
2023-04-21,7.0,3.6527610000000044
2023-04-21,10.0,3.6018622499999875
2023-04-21,20.0,3.9380250000000228
2023-04-21,30.0,3.815720999999983
2023-04-24,0.08333333333333333,3.571329000000012
2023-04-24,0.25,5.2675999999999945
2023-04-24,0.5,5.124009000000029
2023-04-24,1.0,4.816644000000014
2023-04-24,2.0,4.162435999999992
2023-04-24,3.0,3.8768640000000243
2023-04-24,5.0,3.6324000000000023
2023-04-24,7.0,3.591684000000006
2023-04-24,10.0,3.5509760000000057
2023-04-24,20.0,3.8870562499999872
2023-04-24,30.0,3.7647822500000094
2023-04-25,0.08333333333333333,4.152230250000022
2023-04-25,0.25,5.185536000000024
2023-04-25,0.5,5.042000999999985
2023-04-25,1.0,4.652899999999982
2023-04-25,2.0,3.8972490000000137
2023-04-25,3.0,3.6527610000000044
2023-04-25,5.0,3.4594122499999935
2023-04-25,7.0,3.4492409999999696
2023-04-25,10.0,3.428899999999979
2023-04-25,20.0,3.805532249999999
2023-04-25,30.0,3.683306250000018
2023-04-26,0.08333333333333333,3.9482202499999897
2023-04-26,0.25,5.226564000000011
2023-04-26,0.5,5.062499999999992
2023-04-26,1.0,4.693824000000024
2023-04-26,2.0,3.9380250000000228
2023-04-26,3.0,3.683306250000018
2023-04-26,5.0,3.489929000000025
2023-04-26,7.0,3.479756249999988
2023-04-26,10.0,3.4594122499999935
2023-04-26,20.0,3.8462902500000062
2023-04-26,30.0,3.734225000000002
2023-04-27,0.08333333333333333,4.315582249999994
2023-04-27,0.25,5.247080999999998
2023-04-27,0.5,5.11375624999999
2023-04-27,1.0,4.837121
2023-04-27,2.0,4.111412250000024
2023-04-27,3.0,3.8564809999999783
2023-04-27,5.0,3.6324000000000023
2023-04-27,7.0,3.6018622499999875
2023-04-27,10.0,3.5611522499999992
2023-04-27,20.0,3.917636000000013
2023-04-27,30.0,3.7953439999999894
2023-04-28,0.08333333333333333,4.397306249999988
2023-04-28,0.25,5.165025000000023
2023-04-28,0.5,5.124009000000029
2023-04-28,1.0,4.857599999999995
2023-04-28,2.0,4.080803999999993
2023-04-28,3.0,3.785156249999999
2023-04-28,5.0,3.540800249999987
2023-04-28,7.0,3.5204502499999846
2023-04-28,10.0,3.4695840000000144
2023-04-28,20.0,3.8360999999999867
2023-04-28,30.0,3.703672250000012
2023-05-01,0.08333333333333333,4.540400250000021
2023-05-01,0.25,5.33943225000002
2023-05-01,0.5,5.206049000000013
2023-05-01,1.0,4.919048999999998
2023-05-01,2.0,4.1828489999999885
2023-05-01,3.0,3.8870562499999872
2023-05-01,5.0,3.6731239999999943
2023-05-01,7.0,3.6527610000000044
2023-05-01,10.0,3.6222202499999856
2023-05-01,20.0,3.9890062499999823
2023-05-01,30.0,3.8768640000000243
2023-05-02,0.08333333333333333,4.61198399999998
2023-05-02,0.25,5.308643999999996
2023-05-02,0.5,5.124009000000029
2023-05-02,1.0,4.796169000000017
2023-05-02,2.0,4.009402249999994
2023-05-02,3.0,3.703672250000012
2023-05-02,5.0,3.489929000000025
2023-05-02,7.0,3.4695840000000144
