date,b0,b1,b2,b3,t1,t2
2023-05-16,0.52432,2.76426,-27.91301,30.0,5.78357,7.02366
2023-05-17,0.5129,2.76166,-27.71793,30.0,5.94958,7.19451
2023-05-18,0.57035,2.69831,-27.51355,29.95869,6.27495,7.51272
2023-05-19,0.62646,2.63177,-27.41155,29.95539,6.3097,7.53813
2023-05-22,0.58063,2.6719,30.0,-27.98715,7.5983,6.37332
2023-05-23,0.64345,2.61892,29.9706,-27.83,7.78052,6.56015
2023-05-24,0.60983,2.67084,30.0,-27.92182,7.70407,6.487
2023-05-25,0.63496,2.67301,30.0,-27.93306,7.81941,6.59659
2023-05-26,0.67775,2.6526,29.98037,-27.87244,7.64968,6.43942
2023-05-29,0.6166,2.74466,30.0,-27.99593,7.76399,6.54879
2023-05-30,2.66148,0.25064,14.64909,-14.83426,1.1821,1.35926
2023-05-31,0.44523,2.86485,-25.9897,28.21333,6.82899,8.22119
2023-06-01,0.47861,2.90354,-27.9037,29.98961,6.19161,7.47559
2023-06-02,0.47605,2.92878,-27.95638,29.97036,6.17228,7.47512
2023-06-05,2.65185,0.38005,9.06908,-9.38968,1.15755,1.46712
2023-06-06,2.62409,0.467,10.33367,-10.83999,1.17713,1.44734
2023-06-07,2.63539,0.47642,11.79285,-12.15986,1.18143,1.41302
2023-06-08,2.72462,0.38686,29.57002,-29.99945,1.28374,1.3756
2023-06-09,2.67359,0.43489,29.70001,-29.9935,1.25886,1.35265
2023-06-12,2.63219,0.52827,26.74692,-27.13961,1.26996,1.37104
2023-06-13,2.62897,0.5335,25.24274,-25.56207,1.27198,1.38232
2023-06-14,0.57706,3.03751,30.0,-28.54228,7.49262,6.24446
2023-06-15,0.59713,3.03635,29.98299,-28.45149,7.75524,6.51415
2023-06-16,0.54841,3.12242,30.0,-28.46317,7.89789,6.63728
2023-06-19,2.63597,0.63973,10.592,-10.46805,1.22173,1.45931
2023-06-20,2.63134,0.66581,24.09029,-23.95466,1.30523,1.41045
2023-06-21,2.50855,0.7764,29.98035,-29.56932,1.23613,1.31845
2023-06-22,2.49628,0.78569,27.54795,-26.87679,1.15796,1.24095
2023-06-23,2.43754,0.89809,29.89827,-29.46605,1.23296,1.31586
2023-06-26,2.41383,0.92507,28.93018,-28.6155,1.23484,1.32369
2023-06-27,2.42227,0.94168,20.90753,-20.65823,1.2457,1.36932
2023-06-28,2.42535,0.93291,29.33431,-29.10766,1.33685,1.42888
2023-06-29,2.40842,0.93909,29.89252,-29.45756,1.27498,1.35717
2023-06-30,2.4668,0.86711,29.943,-29.34278,1.25564,1.33441
2023-07-03,2.34858,0.95645,29.99652,-29.09373,1.25411,1.32779
2023-07-04,2.44981,0.84106,17.2818,-16.44167,1.22328,1.35502
2023-07-05,2.43938,0.89342,29.96599,-29.43966,1.31074,1.39117
2023-07-06,2.55181,0.75483,21.54797,-20.88841,1.25809,1.36906
2023-07-07,2.63484,0.67443,26.42214,-25.72308,1.17674,1.24759
2023-07-10,2.69445,0.63046,29.9898,-29.47062,1.21501,1.28199
2023-07-11,2.62488,0.72794,29.98054,-29.44708,1.26805,1.33999
2023-07-12,2.67333,0.65298,13.17448,-12.62699,1.20975,1.38508
2023-07-13,2.58677,0.8019,27.35224,-27.23094,1.26151,1.35074
2023-07-14,2.55289,0.79593,29.73313,-29.25363,1.18017,1.26335
2023-07-17,0.49489,2.88216,3.63725,5.93408,0.91835,13.23829
2023-07-18,0.43398,2.97106,3.52638,5.94971,0.90674,13.35129
2023-07-19,0.37202,3.04513,3.50832,5.99987,0.8738,13.3674
2023-07-20,0.44711,2.91757,3.70881,5.9606,0.88723,13.25879
2023-07-21,0.49362,2.89765,3.5901,5.96446,0.90332,13.1452
2023-07-24,0.44046,2.97913,3.37217,5.98049,0.89243,13.42113
2023-07-25,0.47433,2.90656,3.48288,5.95961,0.90518,13.3735
2023-07-26,0.47437,2.87516,3.62354,5.96719,0.88228,13.2499
2023-07-27,0.53249,2.75144,3.7726,5.97753,0.8691,13.34654
2023-07-28,0.57315,2.75195,3.42013,6.01195,0.86886,13.39598
2023-07-31,0.58289,2.67249,3.67741,6.0396,0.83894,13.25018
2023-08-01,0.5636,2.72388,3.57836,6.06386,0.82855,13.08359
2023-08-02,0.6019,2.66809,3.57301,6.11437,0.78992,13.18266
2023-08-03,0.65995,2.62932,3.41393,6.14802,0.79156,12.97281
2023-08-04,0.66497,2.6393,3.32665,6.14843,0.81902,12.6715
2023-08-07,0.65732,2.57416,3.46287,6.171,0.77116,12.82673
2023-08-08,0.55542,2.6886,3.43163,6.14415,0.79068,12.83636
2023-08-09,0.53893,2.70983,3.49757,6.13222,0.78007,12.94131
2023-08-10,0.60357,2.67898,3.35416,6.11825,0.81308,12.9533
2023-08-11,0.64396,2.56288,3.506,6.1416,0.78183,12.95459
2023-08-14,0.68591,2.52834,3.4958,6.13334,0.79609,12.89247
2023-08-15,0.74466,2.43113,3.63587,6.13368,0.81313,12.66752
2023-08-16,0.7301,2.40605,3.68279,6.12083,0.79985,12.96091
2023-08-17,0.76241,2.44218,3.49044,6.1413,0.81017,12.89481
2023-08-18,0.69625,2.52825,3.35996,6.12616,0.8133,12.89488
2023-08-21,0.74446,2.43894,3.4806,6.1402,0.79371,13.04698
2023-08-22,0.73551,2.43919,3.5416,6.13402,0.80797,12.70925
2023-08-23,0.63027,2.49137,3.70881,6.1885,0.75668,12.95004
2023-08-24,0.57457,2.62854,3.51509,6.12578,0.77561,13.09397
2023-08-25,0.63978,2.59791,3.40463,6.12755,0.78979,13.08058
2023-08-28,0.65356,2.58909,3.48811,6.08578,0.82059,13.03671
2023-08-29,0.63551,2.54459,3.74485,6.1188,0.77207,12.88368
2023-08-30,0.65092,2.57581,3.70639,6.04667,0.80777,13.45036
2023-08-31,0.60628,2.6681,3.5137,6.11566,0.78391,13.33101
2023-09-01,0.59223,2.72372,3.47147,6.11196,0.76276,13.33124
2023-09-04,0.68217,2.56701,3.6224,6.14653,0.73573,13.16186
2023-09-05,0.72119,2.53437,3.64038,6.15906,0.72527,13.24878
2023-09-06,0.74035,2.49137,3.70262,6.14692,0.72838,13.20368
2023-09-07,0.73997,2.50297,3.6384,6.11901,0.76614,13.22863
2023-09-08,0.71588,2.55248,3.58602,6.13027,0.76437,13.28213
2023-09-11,0.7384,2.56293,3.47878,6.1132,0.78316,13.69534
2023-09-12,0.73902,2.59986,3.45382,6.12089,0.78008,13.24982
2023-09-13,1.03438,2.10659,4.01358,5.33701,0.66624,13.27091
2023-09-14,0.88126,2.34855,3.98392,5.65934,0.7035,13.08744
2023-09-15,0.79258,2.48544,4.15978,6.03179,0.7043,13.40917
2023-09-18,0.86676,2.41651,4.14675,5.9365,0.70141,13.39998
2023-09-19,0.82497,2.50366,4.08761,6.10709,0.73218,13.34408
2023-09-20,0.97897,2.37711,3.84711,5.70928,0.73368,13.94079
2023-09-21,0.86409,2.5058,3.94593,6.07617,0.77907,13.95871
2023-09-22,0.91693,2.41145,3.95044,5.95493,0.71328,13.41797
2023-09-25,1.02211,2.23245,4.09849,5.89178,0.66753,13.50127
2023-09-26,1.00486,2.24302,4.07325,6.10277,0.65522,13.58189
2023-09-27,1.03921,2.24892,3.93518,5.92067,0.65897,13.72227
2023-09-28,1.37618,1.71056,4.15616,5.31484,0.56151,13.41872
2023-09-29,1.30353,1.84837,4.0791,5.2922,0.57297,13.33568
2023-10-02,1.11379,2.14546,3.94125,6.06344,0.61683,13.31908
2023-10-03,1.14654,2.25513,3.59278,6.22602,0.63147,13.58383
2023-10-04,1.17126,2.22281,3.51629,6.28583,0.62556,13.22064
2023-10-05,1.16266,2.26578,3.46806,6.27781,0.61582,13.36281
2023-10-06,1.11312,2.22197,3.73971,6.30513,0.5821,13.44546
2023-10-09,1.07163,2.33682,3.61032,6.29326,0.58637,13.5902
2023-10-10,1.02023,2.38005,3.66306,6.27916,0.58503,13.64252
2023-10-11,0.9147,2.57661,3.52213,6.24463,0.63075,13.36436
2023-10-12,0.90901,2.55659,3.57803,6.24304,0.64833,13.33685
2023-10-13,0.92328,2.55812,3.59203,6.25792,0.64612,13.29772
2023-10-16,0.97893,2.44017,3.62537,6.25246,0.64367,13.64062
2023-10-17,0.9959,2.42723,3.5964,6.23974,0.6586,13.57458
2023-10-18,1.06929,2.31166,3.64021,6.29191,0.65967,13.1279
2023-10-19,1.09741,2.27339,3.61653,6.29461,0.66007,12.95582
2023-10-20,1.09625,2.22302,3.76857,6.32607,0.62038,13.16747
2023-10-23,1.14829,2.1348,3.8173,6.3441,0.58756,13.24588
2023-10-24,0.97654,2.3583,3.84888,6.28287,0.61695,13.32133
2023-10-25,1.04956,2.23814,3.92499,6.31618,0.58872,13.40309
2023-10-26,1.1036,2.24739,3.75875,6.31938,0.58831,13.57379
2023-10-27,1.08753,2.21443,3.89399,6.32934,0.55499,13.99012
2023-10-30,1.09071,2.1789,3.96723,6.34208,0.53688,14.42743
2023-10-31,1.04268,2.27075,3.90732,6.31426,0.54841,14.03597
2023-11-01,1.11518,2.13005,4.01,6.35147,0.52406,14.2915
2023-11-02,1.00398,2.37586,3.79464,6.32487,0.54356,14.48265
2023-11-03,0.98832,2.389,3.85466,6.30375,0.56501,14.23206
2023-11-06,0.95891,2.43285,3.83715,6.28894,0.57274,14.15511
2023-11-07,0.93211,2.5388,3.67355,6.2795,0.59411,13.82845
2023-11-08,0.8289,2.67348,3.67715,6.24946,0.61848,13.34738
2023-11-09,0.86283,2.67236,3.62055,6.2531,0.61754,13.8361
2023-11-10,0.94381,2.5986,3.58184,6.28684,0.61208,13.74114
2023-11-13,0.89701,2.69191,3.50412,6.25541,0.65126,13.60646
2023-11-14,0.88296,2.70742,3.50885,6.25097,0.65272,13.41303
2023-11-15,0.80398,2.77934,3.39334,6.24704,0.65123,13.98056
2023-11-16,1.43608,2.57845,-29.7688,30.0,5.04217,6.05474
2023-11-17,1.61819,2.37027,-29.96229,29.44264,4.74325,5.63999
2023-11-20,1.54104,2.47312,-29.99545,29.86479,4.8833,5.81624
2023-11-21,1.57715,2.47918,-30.0,29.70643,4.82926,5.71537
2023-11-22,1.41002,2.6209,-23.70872,23.81089,4.83643,6.0664
2023-11-23,1.54617,2.47537,-26.22674,26.04199,4.80792,5.83035
2023-11-24,1.56464,2.47565,-29.81193,29.75513,4.9116,5.81825
2023-11-27,1.52499,2.51025,-29.98234,29.98284,4.99763,5.92078
2023-11-28,1.69377,2.36404,-24.02713,23.33659,4.59636,5.66397
2023-11-29,1.88335,2.18122,-28.0784,26.57436,4.31936,5.11794
2023-11-30,2.07644,1.97221,-29.96687,27.87203,4.04266,4.68163
2023-12-01,1.462,2.59808,-5.18018,5.60899,2.9199,8.65434
2023-12-04,0.61284,3.46253,-3.16611,6.80476,2.34674,11.68843
2023-12-05,0.53607,3.5614,-2.7713,6.64241,2.13645,12.04992
2023-12-06,0.45248,3.68284,-2.43134,6.52114,2.00605,12.23191
2023-12-07,0.356,3.74876,-2.60016,6.5422,2.08321,12.06728
2023-12-08,0.89354,3.19858,-3.77422,5.61699,2.42468,10.65159
2023-12-11,0.65886,3.40557,-3.56881,6.26258,2.51523,10.88347
2023-12-12,0.85716,3.20393,-4.24365,5.92147,2.69001,9.91998
2023-12-13,0.49112,3.61645,-3.01316,6.2425,2.36735,11.50313
2023-12-14,0.27553,3.84497,-2.4951,6.499,1.90781,12.52558
2023-12-15,0.22747,3.90867,-2.48369,6.47575,1.95139,12.38921
2023-12-18,0.19806,3.99136,-2.09383,6.39302,1.76401,12.68163
2023-12-19,0.21818,3.942,-2.44484,6.45036,1.93439,12.49876
2023-12-20,0.17813,4.02096,-2.22088,6.40402,1.7646,12.66262
2023-12-21,0.15123,4.01316,-2.3379,6.42703,1.82905,12.50495
2023-12-22,0.15612,4.02319,-2.26759,6.42243,1.76194,12.64396
2023-12-27,0.14635,4.00937,-2.35466,6.43469,1.77582,12.7336
2023-12-28,0.14789,4.0178,-2.17017,6.39083,1.67775,13.01376
2023-12-29,0.25165,3.9083,-2.26495,6.47951,1.66332,12.73526
2024-01-02,0.32436,3.84303,-2.18317,6.4813,1.65728,12.71663
2024-01-03,0.29515,3.93859,-2.12393,6.44858,1.6042,12.91286
2024-01-04,0.30581,3.93372,-2.25104,6.46183,1.64476,12.85146
2024-01-05,0.36118,3.89935,-2.1573,6.44339,1.71437,12.58731
2024-01-08,0.37148,3.86666,-2.24789,6.46528,1.76068,12.563
2024-01-09,0.41034,3.83673,-2.2069,6.46255,1.73578,12.74146
2024-01-10,0.37873,3.87167,-2.32847,6.46633,1.81042,12.55333
2024-01-11,0.37988,3.83261,-2.42197,6.50002,1.91844,12.32619
2024-01-12,0.36862,3.89373,-2.01044,6.42628,1.65029,12.8304
2024-01-15,0.41095,3.85764,-1.97943,6.44218,1.57909,12.97277
2024-01-16,0.4141,3.87891,-1.78538,6.40822,1.52924,12.90756
2024-01-17,0.43915,3.90742,-1.54805,6.37206,1.46295,12.9866
2024-01-18,0.46815,3.86352,-1.10919,6.33417,1.36908,13.07237
2024-01-19,0.4814,3.83737,-1.20587,6.34241,1.40377,12.97232
2024-01-22,0.44827,3.86963,-1.33434,6.33533,1.47598,13.01033
2024-01-23,0.47568,3.85279,-1.42742,6.36124,1.48533,13.00105
2024-01-24,0.50648,3.80832,-1.62982,6.38605,1.54942,13.01773
2024-01-25,0.53711,3.75678,-1.38388,6.36173,1.49411,12.98974
2024-01-26,0.47591,3.82488,-1.54739,6.39415,1.42506,13.31563
2024-01-29,0.45646,3.84798,-1.38657,6.36328,1.35517,13.45646
2024-01-30,0.46334,3.80946,-1.38628,6.32596,1.4185,13.61576
2024-01-31,0.43454,3.83197,-1.68891,6.35284,1.53976,13.28398
2024-02-01,0.44881,3.79579,-1.6512,6.36351,1.50875,13.61317
2024-02-02,0.36431,3.87804,-1.46164,6.32115,1.51213,13.30549
2024-02-05,0.47893,3.75959,-1.69291,6.3551,1.66002,13.23293
2024-02-06,0.54302,3.70526,-1.52713,6.30984,1.58197,13.40682
2024-02-07,0.52017,3.67607,-1.77042,6.3283,1.71156,13.46081
2024-02-08,0.533,3.65868,-1.45764,6.28737,1.62124,13.77117
2024-02-09,0.56074,3.60019,-1.35238,6.26862,1.66887,13.57953
2024-02-12,0.55642,3.64269,-0.82322,6.22919,1.44076,13.84909
2024-02-13,0.56266,3.64781,-0.74886,6.21548,1.41448,13.8862
2024-02-14,0.53824,3.67068,-1.18442,6.24999,1.63671,13.4265
2024-02-15,0.47622,3.73002,-1.00099,6.21623,1.60143,13.72535
2024-02-16,0.5454,3.63183,-1.29003,6.25571,1.75611,13.37871
2024-02-19,0.54444,3.62134,-1.55643,6.28185,1.91216,13.09129
2024-02-20,0.5368,3.62645,-1.61697,6.29005,1.94887,13.07129
2024-02-21,0.55066,3.62802,-1.45392,6.2675,1.84421,13.24404
2024-02-22,0.57759,3.56394,-1.751,6.2996,2.12352,12.77014
2024-02-23,0.60248,3.50892,-2.46431,6.38357,2.59028,12.01738
2024-02-26,0.50589,3.63687,-2.02169,6.30721,2.30646,13.01869
2024-02-27,0.66364,3.4517,-2.41755,6.1227,2.49736,12.46979
2024-02-28,0.60764,3.50149,-2.08746,6.36176,2.37703,12.9518
2024-02-29,1.26121,2.83104,-3.30599,4.96083,2.83187,10.55226
2024-03-01,0.53726,3.58668,-1.92677,6.28171,2.29966,12.88891
2024-03-04,0.52343,3.65631,-1.20454,6.15132,1.88072,13.55607
2024-03-05,0.5144,3.6376,-1.84714,6.23836,2.23513,13.12716
2024-03-06,0.89424,3.25396,-2.58135,5.24071,2.41521,12.14571
2024-03-07,0.42849,3.74728,-1.07955,6.10083,1.86868,13.67486
2024-03-08,0.42061,3.75767,-1.30103,6.16134,1.84105,13.72713
2024-03-11,0.43405,3.75792,-1.45221,6.1867,1.85605,13.6666
2024-03-12,0.44019,3.74518,-1.65812,6.21909,1.98734,13.24824
2024-03-13,0.45735,3.79186,-1.33516,6.16588,1.83786,13.51594
2024-03-14,0.53056,3.65028,-1.61325,6.21936,2.02323,13.35288
2024-03-15,0.57523,3.56884,-1.51514,6.20239,2.08042,13.11319
2024-03-18,0.59748,3.54944,-1.70458,6.24903,2.16756,12.99747
2024-03-19,0.58875,3.55066,-1.63776,6.22361,2.10857,13.10944
2024-03-20,1.28673,2.81029,-3.17856,4.61001,2.58594,10.88963
2024-03-21,0.61167,3.4827,-1.90721,6.15904,2.18352,13.03941
2024-03-22,0.73941,3.3466,-2.44707,5.83433,2.37128,12.38597
2024-03-25,0.51007,3.57195,-2.08599,6.32403,2.27419,12.91103
2024-03-26,0.5039,3.56393,-2.07373,6.31683,2.32689,12.86704
2024-03-27,0.75912,3.28544,-2.4727,5.62433,2.44035,12.32792
2024-03-28,1.26198,2.76708,-3.48813,4.48992,2.77008,10.40761
2024-04-02,0.5334,3.50997,-2.05645,6.32724,2.2816,12.92591
2024-04-03,0.56857,3.47293,-1.99603,6.34441,2.21664,12.85639
2024-04-04,0.54789,3.49179,-1.97051,6.3148,2.2388,12.97925
2024-04-05,0.92396,3.0955,-2.9598,5.46704,2.57034,11.57399
2024-04-08,1.79019,2.20614,-4.82601,4.43392,3.10508,7.92627
2024-04-09,1.69158,2.30259,-4.63215,4.36059,3.1308,8.13271
2024-04-10,0.98003,3.03174,-3.25099,5.36231,2.73636,11.00938
2024-04-11,1.80929,2.18231,-6.93691,6.24338,3.62781,6.54746
2024-04-12,1.41996,2.56672,-4.10141,4.68672,2.99332,9.11162
2024-04-15,0.54711,3.45928,-2.24139,6.41061,2.42836,12.4505
2024-04-16,0.71686,3.28348,-2.23704,6.08983,2.41141,12.26089
2024-04-17,1.44098,2.53968,-3.57596,4.62985,2.85765,9.70766
2024-04-18,1.6492,2.31318,-4.48943,4.55777,3.13657,8.33378
2024-04-19,1.64452,2.28035,-4.63525,4.78414,3.29834,8.23739
2024-04-22,1.83056,2.09692,-5.72753,5.43765,3.55107,7.16544
2024-04-23,1.70427,2.21685,-5.11668,5.11021,3.44811,7.84112
2024-04-24,1.88319,2.02616,-6.46477,6.04193,3.67421,6.89611
2024-04-25,2.00497,1.89563,-7.10659,6.45459,3.76289,6.54025
2024-04-26,1.9498,1.93809,-13.67802,13.05071,4.43887,5.8537
2024-04-29,2.03668,1.86554,-27.7883,26.53298,4.4986,5.11399
2024-04-30,1.8634,2.02465,-21.90996,21.16825,4.66512,5.55576
2024-05-02,1.8542,2.03741,-22.99576,22.25961,4.70689,5.54901
2024-05-03,1.9137,1.97448,-28.16468,27.22348,4.6538,5.29223
2024-05-06,1.98911,1.91507,-27.12631,25.6899,4.38489,4.98775
2024-05-07,1.85855,2.03033,-9.99694,9.06833,4.04574,5.94901
2024-05-08,1.70105,2.19355,-10.40036,9.81989,4.23997,6.29098
2024-05-09,1.40583,2.48178,-5.02973,5.94987,3.6661,8.67948
2024-05-10,1.40044,2.46974,-5.54912,6.27949,3.80446,8.38887
2024-05-13,1.41201,2.45021,-6.16269,6.97296,4.0092,8.16802
2024-05-14,0.97329,2.92068,-3.41613,6.07456,3.17972,10.81076
2024-05-15,1.26077,2.61471,-4.70569,6.07667,3.62259,9.27556
2024-05-16,1.08166,2.77825,-4.39905,6.16727,3.53355,9.81827
2024-05-17,1.64344,2.19895,-9.24987,9.15372,4.32264,6.83319
2024-05-20,1.67916,2.17863,-12.20012,12.00683,4.59169,6.45396
2024-05-21,1.63015,2.22,-10.14866,10.11296,4.47064,6.76366
2024-05-22,1.65637,2.18325,-21.24907,21.02618,5.00865,6.07536
2024-05-23,1.50376,2.32862,-29.6025,29.72148,5.38955,6.22623
2024-05-24,1.3488,2.48796,-21.78956,22.39527,5.42415,6.66448
2024-05-27,1.27201,2.55925,-29.22881,29.99789,5.69253,6.66621
2024-05-28,1.36992,2.44201,-28.26615,28.72308,5.50254,6.4495
2024-05-29,1.58215,2.22172,-28.74097,28.99297,5.35862,6.20678
2024-05-30,1.4945,2.29766,-28.7855,29.44864,5.54171,6.45338
2024-05-31,1.38187,2.39104,-28.95985,29.98293,5.76378,6.71623
2024-06-03,1.47422,2.3144,-16.60328,17.32888,5.25325,6.81481
2024-06-04,1.55006,2.22916,-23.46647,23.65539,5.22689,6.27129
2024-06-05,1.551,2.23415,-25.54875,25.66675,5.29681,6.25534
2024-06-06,1.55002,2.20442,-29.91247,30.0,5.40075,6.21199
2024-06-07,1.29061,2.48067,-10.58508,11.67569,4.99066,7.55481
2024-06-10,1.23188,2.51184,-17.90918,19.22602,5.6238,7.24375
2024-06-11,1.54725,2.20235,-29.26647,29.83893,5.55984,6.42335
2024-06-12,1.5463,2.20281,-22.63594,23.04618,5.38005,6.50229
2024-06-13,1.53961,2.20484,-29.80515,30.0,5.39172,6.21841
2024-06-14,1.83771,1.88571,-29.99634,28.9677,4.66123,5.29996
2024-06-17,1.94945,1.74267,-29.96926,28.74526,4.46465,5.00219
2024-06-18,1.63935,2.0237,-29.84819,29.45505,5.03977,5.76354
2024-06-19,1.61371,2.04893,-29.95455,29.51441,4.94961,5.6661
2024-06-20,1.6763,1.99453,-9.92436,9.75694,4.37209,6.52856
2024-06-21,1.65922,1.94594,-20.5111,20.05851,4.80278,5.85106
2024-06-24,1.65066,1.97642,-17.7477,17.46792,4.73818,5.98577
2024-06-25,1.63742,1.9942,-17.74059,17.50768,4.78065,6.03536
2024-06-26,1.65002,1.96904,-30.0,29.73061,5.04046,5.77331
2024-06-27,1.76062,1.86263,-28.47143,28.07605,4.88032,5.60482
2024-06-28,1.85201,1.7857,-20.70437,20.10891,4.63818,5.58017
2024-07-01,1.6409,1.99646,-29.45686,29.73711,5.20956,6.01382
2024-07-02,1.80062,1.82872,-29.04144,29.046,5.01976,5.77512
2024-07-03,1.65353,1.95844,-21.36191,21.79485,5.18088,6.28815
2024-07-04,1.76217,1.86815,-27.61439,27.63379,5.12159,5.91521
2024-07-05,1.58935,2.02924,-29.5876,29.96297,5.33159,6.13664
2024-07-08,1.59009,2.02285,-29.66145,29.9872,5.30907,6.12358
2024-07-09,1.51479,2.09581,-29.54432,29.98372,5.40955,6.26205
2024-07-10,1.59671,2.00479,-24.63281,24.86558,5.22053,6.18096
2024-07-11,1.9323,1.716,-28.41375,27.82573,4.86522,5.52618
2024-07-12,2.20223,1.45191,-29.83301,28.50269,4.36688,4.86276
2024-07-15,1.90528,1.66657,-29.96232,29.29041,4.83786,5.4816
2024-07-16,1.99741,1.60219,-28.31427,27.26274,4.54059,5.1485
2024-07-17,0.98961,2.63414,3.52911,-4.67635,12.99113,3.20687
2024-07-18,0.84292,2.77563,4.07288,-4.77865,12.86961,3.37256
2024-07-19,0.92161,2.69976,3.47121,-4.61414,14.05818,3.13658
2024-07-22,1.15191,2.4876,3.68695,-4.71184,12.25146,3.29485
2024-07-23,1.50556,2.11255,-4.18002,5.20152,3.35629,9.20215
2024-07-24,0.62995,3.02451,-2.01682,6.4465,2.49952,12.77337
2024-07-25,0.6369,3.02447,-1.51393,6.35882,2.05644,13.24217
2024-07-26,0.65525,2.97808,-1.46868,6.33908,2.12674,13.25406
2024-07-29,0.56196,3.10296,-1.2296,6.28685,1.90985,13.46543
2024-07-30,0.58044,3.05926,-1.72016,6.37854,2.21412,13.11601
2024-07-31,0.55519,3.11663,-1.35345,6.32272,1.89308,13.49873
2024-08-01,0.127,3.54354,0.03211,7.38784,1.39556,13.71379
2024-08-02,0.11114,3.54362,0.00362,7.26468,1.33678,13.67923
2024-08-05,0.00024,3.23173,0.04138,7.44842,1.44186,13.9971
2024-08-06,0.11294,3.45899,0.00056,7.08791,1.30635,13.54639
2024-08-07,0.45288,3.16232,0.00184,6.34891,1.20392,13.44986
2024-08-08,0.39619,3.20616,0.00543,6.54025,1.1299,13.61553
2024-08-09,0.38646,3.21824,0.0154,6.58239,1.18927,13.65851
2024-08-12,1.43846,1.62718,-15.3156,15.71316,4.80944,6.2983
2024-08-13,0.32852,3.27034,0.01492,6.71554,1.18649,13.54919
2024-08-14,0.35941,3.23765,-0.00714,6.5708,1.16509,13.6733
2024-08-15,0.35473,3.22258,-0.00349,6.54405,1.18119,13.67283
2024-08-16,0.36656,3.20713,-0.01234,6.53261,1.27737,13.58895
2024-08-19,0.48266,3.1147,-0.00711,6.12069,1.17,13.53199
2024-08-20,0.45623,3.11943,-0.00752,6.28227,1.21657,13.63576
2024-08-21,0.48575,3.08859,-0.00081,6.16645,1.16103,13.70346
2024-08-22,0.65774,2.92922,0.00122,5.69007,1.0506,13.85593
2024-08-23,0.59651,2.97173,0.00104,5.9527,1.12554,13.6881
2024-08-26,0.71236,2.8663,-0.00918,5.59997,1.02409,13.90966
2024-08-27,0.6782,2.89379,-0.0127,5.81329,1.07017,13.86545
2024-08-28,0.72008,2.85804,0.00476,5.64703,1.02562,13.87912
2024-08-29,0.59981,2.92367,0.0119,6.01109,1.0514,13.80458
2024-08-30,0.6674,2.91151,0.03672,5.86043,0.9879,13.6714
2024-09-02,0.67492,2.8948,-0.00513,6.07601,1.06019,13.62792
2024-09-03,0.66245,2.92935,0.00651,6.06892,1.05979,13.53263
2024-09-04,0.59935,2.98825,0.01552,6.02243,1.02228,13.64076
2024-09-05,0.61775,2.98612,-0.02561,5.88705,0.99027,13.55665
2024-09-06,0.62597,2.98549,-0.05875,5.71169,0.94612,13.70186
2024-09-09,0.70397,2.9313,-0.06163,5.76246,0.89759,13.67981
2024-09-10,0.72156,2.98885,-0.01968,5.51082,0.80656,13.9228
2024-09-11,0.64472,3.11505,0.01313,5.62634,0.76685,14.03349
2024-09-12,0.59537,3.09164,-0.01466,5.86921,0.84372,14.01865
2024-09-13,0.59848,3.07589,-0.05935,5.8433,0.86499,13.99855
2024-09-16,0.63085,3.02574,-0.03391,5.77313,0.86198,13.89669
2024-09-17,0.65188,3.0023,-0.01216,5.55511,0.82197,14.0626
2024-09-18,0.7445,2.87683,0.01213,5.44082,0.83018,13.96928
2024-09-19,0.7672,2.83591,-0.01025,5.52163,0.82984,14.00109
2024-09-20,0.78131,2.88472,-0.01224,5.43665,0.77006,14.18361
2024-09-23,0.72368,2.86743,0.02245,5.71399,0.76568,14.51911
2024-09-24,0.65837,2.87538,-0.03648,6.06529,0.80518,14.30142
2024-09-25,0.55634,2.95788,-0.00271,6.22906,0.81164,13.98118
2024-09-26,0.54812,2.97188,0.00098,6.24266,0.79204,13.97984
2024-09-27,0.58265,2.87634,0.01428,6.04295,0.79602,13.98575
2024-09-30,0.63331,2.83083,0.00445,6.03455,0.7894,14.0618
2024-10-01,0.44702,2.95464,0.00209,6.27684,0.84438,13.98444
2024-10-02,0.5331,2.87634,-0.01111,6.08169,0.80076,13.95346
2024-10-03,0.59044,2.79151,-0.01624,6.08478,0.78695,13.81359
2024-10-04,0.67935,2.67958,0.04465,5.89123,0.78788,13.99777
2024-10-07,0.74567,2.52882,-0.02261,5.74789,0.95662,13.5048
2024-10-08,0.73894,2.56628,-0.00064,5.82977,0.90791,13.62591
2024-10-09,0.7381,2.57685,0.03171,5.75821,0.89477,13.7289
2024-10-10,0.74021,2.52596,0.04004,5.82469,0.96293,13.57254
2024-10-11,0.75457,2.54374,-0.0401,5.88181,0.93561,13.61422
2024-10-14,0.80501,2.4854,-0.00862,5.63909,0.89848,13.71735
2024-10-15,0.81707,2.50478,0.0112,5.48821,0.85146,13.749
2024-10-16,0.75684,2.58942,0.00524,5.59837,0.85002,13.93121
2024-10-17,0.72187,2.63276,-0.00485,5.756,0.87176,13.73471
2024-10-18,0.76718,2.59348,-0.01484,5.68693,0.76573,13.79324
2024-10-21,0.77691,2.52456,-0.00747,5.78827,0.78895,13.88327
2024-10-22,0.7597,2.4534,-0.00332,6.08332,0.88366,13.576
2024-10-23,0.75793,2.37911,-0.00053,6.13759,0.85728,13.56642
